time_s,vin,vgate,vout
2.832800000000003913e-04,9.782172176886840681e-03,2.009702443500613445e+00,3.262370094289046563e+00
2.842800000000004156e-04,9.768936289975596252e-03,2.009688803629386289e+00,3.262415557423454793e+00
2.852800000000004399e-04,9.755314742186722843e-03,2.009674778673632645e+00,3.262462303525864193e+00
2.862800000000004642e-04,9.741308071275600611e-03,2.009660369187141082e+00,3.262510330703765504e+00
2.872800000000004885e-04,9.726916830201616168e-03,2.009645575738880474e+00,3.262559637012862446e+00
2.882800000000005128e-04,9.712141587106324150e-03,2.009630398912978677e+00,3.262610220457161425e+00
2.892800000000005371e-04,9.696982925291024180e-03,2.009614839308699441e+00,3.262662078989041703e+00
2.902800000000005614e-04,9.681441443193728943e-03,2.009598897540417539e+00,3.262715210509369079e+00
2.912800000000005858e-04,9.665517754365537256e-03,2.009582574237593455e+00,3.262769612867571389e+00
2.922800000000006101e-04,9.649212487446420794e-03,2.009565870044751623e+00,3.262825283861728209e+00
2.932800000000006344e-04,9.632526286140400198e-03,2.009548785621452449e+00,3.262882221238685432e+00
2.942800000000006587e-04,9.615459809190126175e-03,2.009531321642266555e+00,3.262940422694129872e+00
2.952800000000006830e-04,9.598013730350891601e-03,2.009513478796751240e+00,3.262999885872704731e+00
2.962800000000007073e-04,9.580188738364015660e-03,2.009495257789419398e+00,3.263060608368096638e+00
2.972800000000007316e-04,9.561985536929658996e-03,2.009476659339711535e+00,3.263122587723167989e+00
2.982800000000007559e-04,9.543404844679043847e-03,2.009457684181970016e+00,3.263185821430030664e+00
2.992800000000007802e-04,9.524447395146089582e-03,2.009438333065411086e+00,3.263250306930167710e+00
3.002800000000008045e-04,9.505113936738439351e-03,2.009418606754090231e+00,3.263316041614554130e+00
3.012800000000008288e-04,9.485405232707931622e-03,2.009398506026875975e+00,3.263383022823753699e+00
3.022800000000008531e-04,9.465322061120448952e-03,2.009378031677418797e+00,3.263451247848044190e+00
3.032800000000008774e-04,9.444865214825222052e-03,2.009357184514119155e+00,3.263520713927527517e+00
3.042800000000009017e-04,9.424035501423512831e-03,2.009335965360095067e+00,3.263591418252258514e+00
3.052800000000009261e-04,9.402833743236738845e-03,2.009314375053149693e+00,3.263663357962354183e+00
3.062800000000009504e-04,9.381260777274014889e-03,2.009292414445738473e+00,3.263736530148135806e+00
3.072800000000009747e-04,9.359317455199094374e-03,2.009270084404936707e+00,3.263810931850229302e+00
3.082800000000009990e-04,9.337004643296760789e-03,2.009247385812404030e+00,3.263886560059714448e+00
3.092800000000010233e-04,9.314323222438624164e-03,2.009224319564350214e+00,3.263963411718243002e+00
3.102800000000010476e-04,9.291274088048339860e-03,2.009200886571498756e+00,3.264041483718178149e+00
3.112800000000010719e-04,9.267858150066268785e-03,2.009177087759051350e+00,3.264120772902724177e+00
3.122800000000010962e-04,9.244076332913547800e-03,2.009152924066651913e+00,3.264201276066070356e+00
3.132800000000011205e-04,9.219929575455599810e-03,2.009128396448349285e+00,3.264282989953509073e+00
3.142800000000011448e-04,9.195418830965055787e-03,2.009103505872559925e+00,3.264365911261604580e+00
3.152800000000011691e-04,9.170545067084149432e-03,2.009078253322028829e+00,3.264450036638311126e+00
3.162800000000011934e-04,9.145309265786480402e-03,2.009052639793790451e+00,3.264535362683137265e+00
3.172800000000012177e-04,9.119712423338276197e-03,2.009026666299131403e+00,3.264621885947273761e+00
3.182800000000012420e-04,9.093755550259048637e-03,2.009000333863548260e+00,3.264709602933756116e+00
3.192800000000012664e-04,9.067439671281696950e-03,2.008973643526708486e+00,3.264798510097607576e+00
3.202800000000012907e-04,9.040765825312071374e-03,2.008946596342407798e+00,3.264888603845999882e+00
3.212800000000013150e-04,9.013735065387929596e-03,2.008919193378531087e+00,3.264979880538402490e+00
3.222800000000013393e-04,8.986348458637395328e-03,2.008891435717007568e+00,3.265072336486738003e+00
3.232800000000013636e-04,8.958607086236804531e-03,2.008863324453769472e+00,3.265165967955546478e+00
3.242800000000013879e-04,8.930512043368041622e-03,2.008834860698709424e+00,3.265260771162139974e+00
3.252800000000014122e-04,8.902064439175292818e-03,2.008806045575635579e+00,3.265356742276763313e+00
3.262800000000014365e-04,8.873265396721263451e-03,2.008776880222227224e+00,3.265453877422776152e+00
3.272800000000014608e-04,8.844116052942834968e-03,2.008747365789989914e+00,3.265552172676799536e+00
3.282800000000014851e-04,8.814617558606187633e-03,2.008717503444210184e+00,3.265651624068899750e+00
3.292800000000015094e-04,8.784771078261366384e-03,2.008687294363911580e+00,3.265752227582738421e+00
3.302800000000015337e-04,8.754577790196315865e-03,2.008656739741802255e+00,3.265853979155777687e+00
3.312800000000015580e-04,8.724038886390346470e-03,2.008625840784235006e+00,3.265956874679421418e+00
3.322800000000015823e-04,8.693155572467090378e-03,2.008594598711155310e+00,3.266060909999212392e+00
3.332800000000016066e-04,8.661929067646897268e-03,2.008563014756053811e+00,3.266166080915001935e+00
3.342800000000016310e-04,8.630360604698713092e-03,2.008531090165919686e+00,3.266272383181139105e+00
3.352800000000016553e-04,8.598451429891398531e-03,2.008498826201188248e+00,3.266379812506637670e+00
3.362800000000016796e-04,8.566202802944540909e-03,2.008466224135692535e+00,3.266488364555381274e+00
3.372800000000017039e-04,8.533615996978710996e-03,2.008433285256614464e+00,3.266598034946286866e+00
3.382800000000017282e-04,8.500692298465209809e-03,2.008400010864431540e+00,3.266708819253512530e+00
3.392800000000017525e-04,8.467433007175282841e-03,2.008366402272868001e+00,3.266820713006633348e+00
3.402800000000017768e-04,8.433839436128798273e-03,2.008332460808841091e+00,3.266933711690838571e+00
3.412800000000018011e-04,8.399912911542423838e-03,2.008298187812408653e+00,3.267047810747127912e+00
3.422800000000018254e-04,8.365654772777258996e-03,2.008263584636716725e+00,3.267163005572501611e+00
3.432800000000018497e-04,8.331066372285955354e-03,2.008228652647948032e+00,3.267279291520159390e+00
3.442800000000018740e-04,8.296149075559347899e-03,2.008193393225265133e+00,3.267396663899698517e+00
3.452800000000018983e-04,8.260904261072515506e-03,2.008157807760758029e+00,3.267515117977315420e+00
3.462800000000019226e-04,8.225333320230392153e-03,2.008121897659385979e+00,3.267634648976016187e+00
3.472800000000019469e-04,8.189437657312816088e-03,2.008085664338925547e+00,3.267755252075807526e+00
3.482800000000019713e-04,8.153218689419088061e-03,2.008049109229915086e+00,3.267876922413906371e+00
3.492800000000019956e-04,8.116677846412049049e-03,2.008012233775594346e+00,3.267999655084953936e+00
3.502800000000020199e-04,8.079816570861611535e-03,2.007975039431851627e+00,3.268123445141222660e+00
3.512800000000020442e-04,8.042636317987818945e-03,2.007937527667162936e+00,3.268248287592821377e+00
3.522800000000020685e-04,8.005138555603393338e-03,2.007899699962536477e+00,3.268374177407919134e+00
3.532800000000020928e-04,7.967324764055785241e-03,2.007861557811451814e+00,3.268501109512953917e+00
3.542800000000021171e-04,7.929196436168736012e-03,2.007823102719803465e+00,3.268629078792851139e+00
3.552800000000021414e-04,7.890755077183342348e-03,2.007784336205840070e+00,3.268758080091234142e+00
3.562800000000021657e-04,7.852002204698642004e-03,2.007745259800105320e+00,3.268888108210654231e+00
3.572800000000021900e-04,7.812939348611682572e-03,2.007705875045376231e+00,3.269019157912814499e+00
3.582800000000022143e-04,7.773568051057133145e-03,2.007666183496601420e+00,3.269151223918778548e+00
3.592800000000022386e-04,7.733889866346405940e-03,2.007626186720843808e+00,3.269284300909214735e+00
3.602800000000022629e-04,7.693906360906299126e-03,2.007585886297215794e+00,3.269418383524590688e+00
3.612800000000022872e-04,7.653619113217141785e-03,2.007545283816815296e+00,3.269553466365452188e+00
3.622800000000023115e-04,7.613029713750488724e-03,2.007504380882667139e+00,3.269689543992603475e+00
3.632800000000023359e-04,7.572139764906333018e-03,2.007463179109656881e+00,3.269826610927357713e+00
3.642800000000023602e-04,7.530950880949833712e-03,2.007421680124466423e+00,3.269964661651789228e+00
3.652800000000023845e-04,7.489464687947612435e-03,2.007379885565512723e+00,3.270103690608932467e+00
3.662800000000024088e-04,7.447682823703528736e-03,2.007337797082879849e+00,3.270243692203047559e+00
3.672800000000024331e-04,7.405606937694040812e-03,2.007295416338256366e+00,3.270384660799843246e+00
3.682800000000024574e-04,7.363238691003081392e-03,2.007252745004870054e+00,3.270526590726710481e+00
3.692800000000024817e-04,7.320579756256483453e-03,2.007209784767419958e+00,3.270669476272980880e+00
3.702800000000025060e-04,7.277631817555952308e-03,2.007166537322008892e+00,3.270813311690155878e+00
3.712800000000025303e-04,7.234396570412561511e-03,2.007123004376079933e+00,3.270958091192162520e+00
3.722800000000025546e-04,7.190875721679848044e-03,2.007079187648346696e+00,3.271103808955582615e+00
3.732800000000025789e-04,7.147070989486391419e-03,2.007035088868725836e+00,3.271250459119908527e+00
3.742800000000026032e-04,7.102984103168012014e-03,2.006990709778269100e+00,3.271398035787798086e+00
3.752800000000026275e-04,7.058616803199500161e-03,2.006946052129093605e+00,3.271546533025314396e+00
3.762800000000026518e-04,7.013970841125882066e-03,2.006901117684315228e+00,3.271695944862171856e+00
3.772800000000026762e-04,6.969047979493304956e-03,2.006855908217976214e+00,3.271846265292008837e+00
3.782800000000027005e-04,6.923849991779411350e-03,2.006810425514975904e+00,3.271997488272619492e+00
3.792800000000027248e-04,6.878378662323376795e-03,2.006764671371001008e+00,3.272149607726227316e+00
3.802800000000027491e-04,6.832635786255424580e-03,2.006718647592454552e+00,3.272302617539728509e+00
3.812800000000027734e-04,6.786623169425972692e-03,2.006672355996383050e+00,3.272456511564961978e+00
3.822800000000027977e-04,6.740342628334360098e-03,2.006625798410407668e+00,3.272611283618956257e+00
3.832800000000028220e-04,6.693795990057089043e-03,2.006578976672649173e+00,3.272766927484199506e+00
3.842800000000028463e-04,6.646985092175748157e-03,2.006531892631657321e+00,3.272923436908899752e+00
3.852800000000028706e-04,6.599911782704426418e-03,2.006484548146335811e+00,3.273080805607255783e+00
3.862800000000028949e-04,6.552577920016785379e-03,2.006436945085872114e+00,3.273239027259696066e+00
3.872800000000029192e-04,6.504985372772673427e-03,2.006389085329661093e+00,3.273398095513175399e+00
3.882800000000029435e-04,6.457136019844362737e-03,2.006340970767229948e+00,3.273558003981442255e+00
3.892800000000029678e-04,6.409031750242376833e-03,2.006292603298167609e+00,3.273718746245270594e+00
3.902800000000029921e-04,6.360674463040907889e-03,2.006243984832046579e+00,3.273880315852770728e+00
3.912800000000030165e-04,6.312066067302861058e-03,2.006195117288347873e+00,3.274042706319642448e+00
3.922800000000030408e-04,6.263208482004464263e-03,2.006146002596385092e+00,3.274205911129453028e+00
3.932800000000030651e-04,6.214103635959529297e-03,2.006096642695229804e+00,3.274369923733909005e+00
3.942800000000030894e-04,6.164753467743295731e-03,2.006047039533633836e+00,3.274534737553122632e+00
3.952800000000031137e-04,6.115159925615901854e-03,2.005997195069951555e+00,3.274700345975907645e+00
3.962800000000031380e-04,6.065324967445479172e-03,2.005947111272065264e+00,3.274866742360032390e+00
3.972800000000031623e-04,6.015250560630840126e-03,2.005896790117304374e+00,3.275033920032523582e+00
3.982800000000031866e-04,5.964938682023827529e-03,2.005846233592369909e+00,3.275201872289927429e+00
3.992800000000032109e-04,5.914391317851258947e-03,2.005795443693253688e+00,3.275370592398599179e+00
4.002800000000032352e-04,5.863610463636517202e-03,2.005744422425161488e+00,3.275540073594980228e+00
4.012800000000032595e-04,5.812598124120786115e-03,2.005693171802432229e+00,3.275710309085887673e+00
4.022800000000032838e-04,5.761356313183875130e-03,2.005641693848460694e+00,3.275881292048793192e+00
4.032800000000033081e-04,5.709887053764742086e-03,2.005589990595615379e+00,3.276053015632111709e+00
4.042800000000033324e-04,5.658192377781616142e-03,2.005538064085159000e+00,3.276225472955481166e+00
4.052800000000033567e-04,5.606274326051794571e-03,2.005485916367168997e+00,3.276398657110064505e+00
4.062800000000033811e-04,5.554134948211060518e-03,2.005433549500455381e+00,3.276572561158818786e+00
4.072800000000034054e-04,5.501776302632773764e-03,2.005380965552479466e+00,3.276747178136802496e+00
4.082800000000034297e-04,5.449200456346609336e-03,2.005328166599273043e+00,3.276922501051453551e+00
4.092800000000034540e-04,5.396409484956949179e-03,2.005275154725355335e+00,3.277098522882889498e+00
4.102800000000034783e-04,5.343405472560960705e-03,2.005221932023651288e+00,3.277275236584194396e+00
4.112800000000035026e-04,5.290190511666291104e-03,2.005168500595410297e+00,3.277452635081713694e+00
4.122800000000035269e-04,5.236766703108476292e-03,2.005114862550120058e+00,3.277630711275354436e+00
4.132800000000035512e-04,5.183136155968005518e-03,2.005061020005425743e+00,3.277809458038872137e+00
4.142800000000035755e-04,5.129300987487043356e-03,2.005006975087046950e+00,3.277988868220168328e+00
4.152800000000035998e-04,5.075263322985868950e-03,2.004952729928690225e+00,3.278168934641601417e+00
4.162800000000036241e-04,5.021025295778941411e-03,2.004898286671970009e+00,3.278349650100262025e+00
4.172800000000036484e-04,4.966589047090712826e-03,2.004843647466320711e+00,3.278531007368284733e+00
4.182800000000036727e-04,4.911956725971072628e-03,2.004788814468910552e+00,3.278712999193161615e+00
4.192800000000036970e-04,4.857130489210499669e-03,2.004733789844559855e+00,3.278895618298014902e+00
4.202800000000037214e-04,4.802112501254956686e-03,2.004678575765653559e+00,3.279078857381921175e+00
4.212800000000037457e-04,4.746904934120392723e-03,2.004623174412055953e+00,3.279262709120202679e+00
4.222800000000037700e-04,4.691509967307037378e-03,2.004567587971025411e+00,3.279447166164735528e+00
4.232800000000037943e-04,4.635929787713324694e-03,2.004511818637127352e+00,3.279632221144246351e+00
4.242800000000038186e-04,4.580166589549576790e-03,2.004455868612145863e+00,3.279817866664632930e+00
4.252800000000038429e-04,4.524222574251373502e-03,2.004399740104999328e+00,3.280004095309253742e+00
4.262800000000038672e-04,4.468099950392645341e-03,2.004343435331651602e+00,3.280190899639250368e+00
4.272800000000038915e-04,4.411800933598492361e-03,2.004286956515027196e+00,3.280378272193836153e+00
4.282800000000039158e-04,4.355327746457693383e-03,2.004230305884919350e+00,3.280566205490616838e+00
4.292800000000039401e-04,4.298682618434980160e-03,2.004173485677905209e+00,3.280754692025897867e+00
4.302800000000039644e-04,4.241867785783014905e-03,2.004116498137256119e+00,3.280943724274995255e+00
4.312800000000039887e-04,4.184885491454104142e-03,2.004059345512850587e+00,3.281133294692534896e+00
4.322800000000040130e-04,4.127737985011666229e-03,2.004002030061082795e+00,3.281323395712776758e+00
4.332800000000040373e-04,4.070427522541399633e-03,2.003944554044776449e+00,3.281514019749924849e+00
4.342800000000040616e-04,4.012956366562231772e-03,2.003886919733093297e+00,3.281705159198430088e+00
4.352800000000040860e-04,3.955326785936989428e-03,2.003829129401443865e+00,3.281896806433310054e+00
4.362800000000041103e-04,3.897541055782846250e-03,2.003771185331399085e+00,3.282088953810466059e+00
4.372800000000041346e-04,3.839601457381480124e-03,2.003713089810598813e+00,3.282281593666984243e+00
4.382800000000041589e-04,3.781510278089027580e-03,2.003654845132662121e+00,3.282474718321470419e+00
4.392800000000041832e-04,3.723269811245778424e-03,2.003596453597094929e+00,3.282668320074343171e+00
4.402800000000042075e-04,3.664882356085636620e-03,2.003537917509202959e+00,3.282862391208169583e+00
4.412800000000042318e-04,3.606350217645364325e-03,2.003479239179997595e+00,3.283056923987959230e+00
4.422800000000042561e-04,3.547675706673560081e-03,2.003420420926106615e+00,3.283251910661504347e+00
